form	lemma	POS	morph
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Beneoit	Beneoit	NOMpro	NOMB.=s|GENRE=m|CAS=r
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
seüe	savoir	VERppe	NOMB.=s|GENRE=f|CAS=n
por	por2	PRE	
doner	doner	VERinf	NOMB.=x|GENRE=x|CAS=x
example	essemple	NOMcom	NOMB.=s|GENRE=m|CAS=r
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
genz	gent1	NOMcom	NOMB.=p|GENRE=f|CAS=r
de	de	PRE	
bien	bien2	ADVgen	DEGRE=-
fere	faire	VERinf	NOMB.=x|GENRE=x|CAS=x
et	et	CONcoo	
si	si	ADVgen	DEGRE=-
vout	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qe	que4	CONsub	
Romeinz	romain	NOMpro	NOMB.=s|GENRE=m|CAS=n
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
laschiés	laschier	VERppe	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
travail	travail	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	
de	de	PRE	
s	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
'	'	PONfbl	
uevre	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	
Adonc	adonc	ADVgen	DEGRE=-
avint	avenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qe	que4	CONsub	
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
Sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
'	'	PONfbl	
aparut	aparoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
prestre	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
loing	loing	ADVgen	DEGRE=-
de	de	PRE	
la	là	ADVgen	DEGRE=-
manoit	manoir1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	
Cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n
prestres	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
fesoit	faire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
apareillier	apareillier1	VERinf	NOMB.=x|GENRE=x|CAS=x
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
viandes	vïande	NOMcom	NOMB.=p|GENRE=f|CAS=r
a	a3	PRE	
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	
Pasques	Pasque	NOMpro	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
Sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
:	:	PONfbl	
Tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
apareilles	apareillier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
tes	ton4	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r
bons	bon	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
mengiers	mangier	VERinf	NOMB.=p|GENRE=m|CAS=r
a	a3	PRE	
ton	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
oés	ues	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	
tes	ton4	DETpos	PERS.=2|NOMB.=p|GENRE=f|CAS=r
delices	delice	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	
Beneois	Beneoit	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
serz	serf	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	
muert	morir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	
feim	faim	NOMcom	NOMB.=s|GENRE=f|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r
leu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
arreste	arester	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	
Lors	lors	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
noma	nomer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
roche	roche3	NOMcom	NOMB.=s|GENRE=f|CAS=r
coment	coment1	ADVsub	
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
apelee	apeler	VERppe	NOMB.=s|GENRE=f|CAS=n
.	.	PONfrt	
Dont	dont	ADVgen	DEGRE=-
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
leva	lever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
prestres	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
viandes	vïande	NOMcom	NOMB.=p|GENRE=f|CAS=r
teles	tel	ADJind	NOMB.=p|GENRE=f|CAS=r
com	come1	CONsub	
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
atornees	atorner	VERppe	NOMB.=p|GENRE=f|CAS=r
ensemble	ensemble	ADVgen	DEGRE=-
o	o4	PRE	
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
et	et	CONcoo	
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tant	tant	ADVgen	DEGRE=-
q	que4	CONsub	
'	'	PONfbl	
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
par	par	PRE	
mons	mont	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	
par	par	PRE	
valees	valee	NOMcom	NOMB.=p|GENRE=f|CAS=r
querant	querre	VERppa	NOMB.=x|GENRE=x|CAS=x
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	
par	par	PRE	
desertines	desertine	NOMcom	NOMB.=p|GENRE=f|CAS=r
q	que4	CONsub	
'	'	PONfbl	
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
trova	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	là	ADVgen	DEGRE=-
si	si	ADVgen	DEGRE=-
com	come1	CONsub	
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	
orissons	oraison	NOMcom	NOMB.=p|GENRE=f|CAS=r
en	en1	PRE	
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fosse	fosse	NOMcom	NOMB.=s|GENRE=f|CAS=r
ou	où	PROrel	NOMB.=s|GENRE=f|CAS=i
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
habitoit	abiter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	
Si	si	ADVgen	DEGRE=-
tost	tost1	ADVgen	DEGRE=-
com	come1	CONsub	
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
'	'	PONfbl	
entrevirent	entrevëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
,	,	PONfbl	
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
beneïrent	benëir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	
Et	et	CONcoo	
qant	cant1	CONsub	
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
orent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
einsi	ainsi	ADVgen	DEGRE=-
parlé	parler	VERppe	NOMB.=s|GENRE=n|CAS=r
ensamble	ensemble	ADVgen	DEGRE=-
,	,	PONfbl	
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
prestres	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
parla	parler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Beneoit	Beneoit	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	
si	si	ADVgen	DEGRE=-
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
:	:	PONfbl	
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
bien	bien1	ADVgen	DEGRE=-
qu	que4	CONsub	
'	'	PONfbl	
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Pasques	Pasque	NOMpro	NOMB.=p|GENRE=m|CAS=n
!	!	PONfrt	
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	
leesce	lëece	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
,	,	PONfbl	
qant	cant1	CONsub	
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
deservi	deservir	VERppe	NOMB.=s|GENRE=m|CAS=r
qe	que4	CONsub	
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
en	en1	PRE	
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
face	face	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	
Adont	adonc	ADVgen	DEGRE=-
ne	ne1	ADVneg	
savoit	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
mie	mie	ADVneg	
seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Beneoiz	Beneoit	NOMpro	NOMB.=s|GENRE=m|CAS=n
qu	que4	CONsub	
'	'	PONfbl	
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
sollempnitez	solemnité	NOMcom	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	
Pasques	Pasque	NOMpro	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	
car	car	CONcoo	
par	par	PRE	
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
q	que4	CONsub	
'	'	PONfbl	
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
lonc	lonc	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
tempore	tempoire	NOMcom	NOMB.=s|GENRE=m|CAS=r
esté	estre1	VERppe	NOMB.=s|GENRE=m|CAS=n
ensus	ensus	ADVgen	DEGRE=-
de	de	PRE	
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	
si	si	ADVgen	DEGRE=-
en	en2	PROadv	
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
oblié	oblïer	VERppe	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
termine	termine	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
prestres	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
encore	encore	ADVgen	DEGRE=-
:	:	PONfbl	
Saces	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
qu	que4	CONsub	
'	'	PONfbl	
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
hui	ui	ADVgen	DEGRE=-
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
resurrection	resurrecïon	NOMcom	NOMB.=s|GENRE=f|CAS=r
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	
por	por2	PRE	
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
ne	ne1	ADVneg	
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	OUT	
'	'	PONfbl	
en	on	PROind	NOMB.=s|GENRE=n|CAS=n
mie	mie	ADVneg	
abstenir	abatre	VERinf	NOMB.=x|GENRE=x|CAS=x
par	par	PRE	
geunes	jëune	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	
por	por2	PRE	
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ici	ici	ADVgen	DEGRE=-
envoiez	envoiier	VERppe	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	
toi	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
,	,	PONfbl	
qe	que4	CONsub	
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n
mengons	mener	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
ensamble	ensemble	ADVgen	DEGRE=-
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
qe	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
Sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
doné	doner	VERppe	NOMB.=s|GENRE=n|CAS=r
.	.	PONfrt	
Dont	dont	ADVgen	DEGRE=-
beneïrent	benëir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	
si	si	ADVgen	DEGRE=-
mengierent	mangier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
ensemble	ensemble	ADVgen	DEGRE=-
.	.	PONfrt	
Aprés	après	ADVgen	DEGRE=-
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
departi	departir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
prestres	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Beneoit	Beneoit	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	
si	si	ADVgen	DEGRE=-
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
'	'	PONfbl	
en	en2	PROadv	
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	
s	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
'	'	PONfbl	
eglise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	
En	en1	PRE	
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r
tens	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r
meïmes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=r
avint	avenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qe	que4	CONsub	
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
pasteur	pastor	NOMcom	NOMB.=p|GENRE=m|CAS=n
troverent	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
la	là	ADVgen	DEGRE=-
ou	où	PROrel	NOMB.=s|GENRE=n|CAS=i
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
habitoit	abiter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
fosse	fosse	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	
Et	et	CONcoo	
qant	cant1	CONsub	
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
virent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
la	là	ADVgen	DEGRE=-
en	en1	PRE	
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	
vestus	vestir	VERppe	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	
peaus	pel2	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
cuidierent	cuidier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
qe	que4	CONsub	
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
beste	beste	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	
mes	mais1	CONcoo	
qant	cant1	CONsub	
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
'	'	PONfbl	
orent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
tant	tant	ADVgen	DEGRE=-
aprochié	aprochier	VERppe	NOMB.=s|GENRE=m|CAS=r
q	que4	CONsub	
'	'	PONfbl	
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
porent	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
pleinement	plein	ADVgen	DEGRE=-
veoir	vëoir	VERinf	NOMB.=x|GENRE=x|CAS=x
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
viaire	vïaire1	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
sorent	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
bien	bien1	ADVgen	DEGRE=-
qe	que4	CONsub	
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
uns	un	DETndf	NOMB.=s|GENRE=m|CAS=n
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	
si	si	ADVgen	DEGRE=-
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
noncierent	noncier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
genz	gent1	NOMcom	NOMB.=p|GENRE=f|CAS=r
qi	que2	PROrel	NOMB.=p|GENRE=f|CAS=n
pres	près	ADVgen	DEGRE=-
d	de	PRE	
'	'	PONfbl	
iluec	iluec	ADVgen	DEGRE=-
manoient	manoir1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
.	.	PONfrt	
Tres	très	ADVgen	DEGRE=-
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r
tens	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r
avint	avenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qe	que4	CONsub	
genz	gent1	NOMcom	NOMB.=p|GENRE=f|CAS=n
i	i2	PROadv	
conmencierent	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
a	a3	PRE	
aler	aler	VERinf	NOMB.=x|GENRE=x|CAS=x
et	et	CONcoo	
a	a3	PRE	
hanter	hanter	VERinf	NOMB.=x|GENRE=x|CAS=x
et	et	CONcoo	
a	a3	PRE	
aporter	aporter	VERinf	NOMB.=x|GENRE=x|CAS=x
viandes	vïande	NOMcom	NOMB.=p|GENRE=f|CAS=r
a	a3	PRE	
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
sostenir	sostenir	VERinf	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	
et	et	CONcoo	
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
ensegnoit	enseignier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
et	et	CONcoo	
doctrinoit	doctriner	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
de	de	PRE	
seintes	saint	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
paroles	parole	NOMcom	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	
Adont	adonc	ADVgen	DEGRE=-
avint	avenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
qe	que4	CONsub	
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
seus	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
deables	dïable	NOMcom	NOMB.=s|GENRE=m|CAS=n
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
volentiers	volentiers	ADVgen	DEGRE=-
tente	tenter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	
essaie	essaiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ceus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=p|GENRE=m|CAS=n
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
servent	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
temta	tenter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
en	en1	PRE	
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
qe	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
dirai	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
.	.	PONfrt	
Un	un	DETndf	NOMB.=s|GENRE=m|CAS=n
merle	merle1	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
comença	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	
voleter	voler	VERinf	NOMB.=x|GENRE=x|CAS=x
entour	entor	PRE	
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
viaire	vïaire1	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	
si	si	ADVgen	DEGRE=-
pries	près	ADVgen	DEGRE=-
a	a3	PRE	
aler	aler	VERinf	NOMB.=x|GENRE=x|CAS=x
de	de	PRE	
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
face	face	NOMcom	NOMB.=s|GENRE=f|CAS=r
qe	que4	CONsub	
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
